Entity,Year,Code,co2_per_capita,renewables_energy_per_capita,renewables_share_energy,GDP per capita,World region according to OWID
Norway,2004,NOR,9.638,64598.852,63.413,82440.95,Europe
Norway,2005,NOR,9.361,79416.359,68.685,84080.0,Europe
Norway,2006,NOR,9.411,69117.461,65.662,85458.55,Europe
Norway,2007,NOR,9.685,76318.305,67.798,87043.5,Europe
Norway,2008,NOR,9.373,77903.562,69.317,86379.664,Europe
Norway,2009,NOR,8.926,69006.656,67.628,83642.07,Europe
Norway,2010,NOR,9.339,63152.953,64.629,83256.79,Europe
Norway,2011,NOR,9.04,64073.328,65.624,83092.44,Europe
Norway,2012,NOR,8.819,74095.961,69.202,84237.15,Europe
Norway,2013,NOR,8.767,66000.477,66.873,84070.46,Europe
Norway,2014,NOR,8.754,68644.297,67.914,84830.26,Europe
Norway,2015,NOR,8.772,68681.938,67.676,85550.3,Europe
Norway,2016,NOR,8.539,70388.734,69.046,85787.62,Europe
Norway,2017,NOR,8.376,70073.414,68.894,87194.11,Europe
Norway,2018,NOR,8.372,67854.18,68.132,87338.47,Europe
Norway,2019,NOR,8.016,61763.324,66.741,87725.73,Europe
Norway,2020,NOR,7.673,70265.406,70.963,86096.055,Europe
Norway,2021,NOR,7.592,71890.391,71.305,88984.14,Europe
Norway,2022,NOR,7.483,65355.957,69.648,91051.086,Europe
Norway,2023,NOR,7.043,67630.133,70.758,90085.44,Europe
Norway,2024,NOR,6.668,68576.234,71.812,91105.25,Europe
Oman,1990,OMN,6.398,0.0,0.0,35201.55,Asia
Oman,1991,OMN,6.297,0.0,0.0,35574.676,Asia
Oman,1992,OMN,6.168,0.0,0.0,36841.402,Asia
Oman,1993,OMN,6.574,0.0,0.0,37455.34,Asia
Oman,1994,OMN,8.39,0.0,0.0,37782.723,Asia
Oman,1995,OMN,8.873,0.0,0.0,38946.773,Asia
Oman,1996,OMN,8.437,0.0,0.0,39455.83,Asia
Oman,1997,OMN,8.282,0.0,0.0,41191.03,Asia
Oman,1998,OMN,8.343,0.0,0.0,40574.676,Asia
Oman,1999,OMN,9.799,0.0,0.0,40145.93,Asia
Oman,2000,OMN,10.51,0.0,0.0,42086.043,Asia
Oman,2001,OMN,9.744,0.0,0.0,43492.285,Asia
Oman,2002,OMN,11.544,0.0,0.0,42654.15,Asia
Oman,2003,OMN,14.622,0.0,0.0,41247.586,Asia
Oman,2004,OMN,12.162,0.0,0.0,41351.77,Asia
Oman,2005,OMN,12.942,0.0,0.0,41551.14,Asia
Oman,2006,OMN,16.085,0.0,0.0,42540.44,Asia
Oman,2007,OMN,17.629,0.0,0.0,43696.97,Asia
Oman,2008,OMN,18.06,0.0,0.0,46586.395,Asia
Oman,2009,OMN,16.577,0.0,0.0,48304.117,Asia
Oman,2010,OMN,18.651,0.0,0.0,48191.613,Asia
Oman,2011,OMN,18.625,0.0,0.0,44440.31,Asia
Oman,2012,OMN,17.791,0.0,0.0,41964.082,Asia
Oman,2013,OMN,17.107,0.801,0.001,40854.484,Asia
Oman,2014,OMN,16.537,0.763,0.001,39639.99,Asia
Oman,2015,OMN,16.221,2.238,0.003,39813.79,Asia
Oman,2016,OMN,15.086,2.401,0.003,39860.99,Asia
Oman,2017,OMN,14.622,8.573,0.011,38691.11,Asia
Oman,2018,OMN,15.372,8.501,0.01,38673.605,Asia
Oman,2019,OMN,15.69,13.616,0.017,38292.387,Asia
Oman,2020,OMN,15.886,87.334,0.109,37560.6,Asia
Oman,2021,OMN,16.674,439.254,0.496,38719.457,Asia
Oman,2022,OMN,16.488,1018.87,1.136,39780.21,Asia
Oman,2023,OMN,15.806,983.601,1.142,37793.617,Asia
Oman,2024,OMN,15.651,942.92,1.115,36721.082,Asia
Pakistan,1990,PAK,0.584,408.585,15.694,3199.7297,Asia
Pakistan,1991,PAK,0.562,423.006,15.851,3252.351,Asia
Pakistan,1992,PAK,0.583,448.43,16.468,3404.1213,Asia
Pakistan,1993,PAK,0.608,479.659,16.362,3369.238,Asia
Pakistan,1994,PAK,0.643,457.345,15.512,3395.5044,Asia
Pakistan,1995,PAK,0.621,469.491,15.541,3462.4734,Asia
Pakistan,1996,PAK,0.675,497.133,15.909,3526.1416,Asia
Pakistan,1997,PAK,0.658,359.502,12.213,3462.5815,Asia
Pakistan,1998,PAK,0.66,457.037,14.898,3454.1768,Asia
Pakistan,1999,PAK,0.66,396.742,12.713,3484.4568,Asia
Pakistan,2000,PAK,0.671,333.608,10.753,3531.713,Asia
Pakistan,2001,PAK,0.662,334.37,10.829,3559.7278,Asia
Pakistan,2002,PAK,0.677,361.109,11.551,3563.6785,Asia
Pakistan,2003,PAK,0.677,420.54,12.784,3668.7793,Asia
Pakistan,2004,PAK,0.728,434.419,12.115,3859.646,Asia
Pakistan,2005,PAK,0.741,470.358,12.98,4042.1545,Asia
Pakistan,2006,PAK,0.768,450.153,11.995,4185.8667,Asia
Pakistan,2007,PAK,0.804,456.67,11.84,4257.926,Asia
Pakistan,2008,PAK,0.78,380.683,10.105,4233.348,Asia
Pakistan,2009,PAK,0.763,388.284,10.194,4270.439,Asia
Pakistan,2010,PAK,0.74,389.808,10.436,4228.7817,Asia
Pakistan,2011,PAK,0.734,389.356,10.606,4246.067,Asia
Pakistan,2012,PAK,0.725,134.427,3.989,4292.021,Asia
Pakistan,2013,PAK,0.702,385.099,10.559,4407.147,Asia
Pakistan,2014,PAK,0.704,391.039,10.733,4520.235,Asia
Pakistan,2015,PAK,0.667,394.481,10.407,4645.286,Asia
Pakistan,2016,PAK,0.803,417.8,10.286,4886.6123,Asia
Pakistan,2017,PAK,0.949,380.361,8.975,5031.5605,Asia
Pakistan,2018,PAK,0.897,376.307,8.879,5255.0635,Asia
Pakistan,2019,PAK,0.827,437.188,10.438,5295.953,Asia
Pakistan,2020,PAK,0.917,464.741,11.468,5135.0146,Asia
Pakistan,2021,PAK,1.017,438.92,9.927,5367.2734,Asia
Pakistan,2022,PAK,0.87,421.589,10.571,5526.2793,Asia
Pakistan,2023,PAK,0.755,444.041,12.266,5418.7695,Asia
Pakistan,2024,PAK,0.716,438.377,12.507,5500.3237,Asia
Peru,1990,PER,0.972,1340.262,28.065,6317.079,South America
Peru,1991,PER,0.923,1438.274,31.07,6322.5747,South America
Peru,1992,PER,0.915,1191.018,26.897,6161.6357,South America
Peru,1993,PER,1.02,1414.365,29.879,6355.262,South America
Peru,1994,PER,1.012,1498.24,29.688,6997.706,South America
Peru,1995,PER,1.033,1494.174,27.773,7372.0425,South America
Peru,1996,PER,0.996,1508.967,27.724,7437.1924,South America
Peru,1997,PER,1.098,1471.458,28.091,7773.827,South America
Peru,1998,PER,1.09,1505.609,28.377,7603.809,South America
Peru,1999,PER,1.129,1559.07,29.158,7585.328,South America
Peru,2000,PER,1.078,1707.986,31.45,7669.095,South America
Peru,2001,PER,0.937,1823.589,34.392,7611.6665,South America
Peru,2002,PER,0.938,1838.974,34.293,7931.5796,South America
Peru,2003,PER,0.903,1859.735,35.519,8174.3794,South America
Peru,2004,PER,1.023,1726.663,31.152,8495.986,South America
Peru,2005,PER,1.079,1761.28,30.827,8949.954,South America
Peru,2006,PER,0.999,1920.29,33.532,9547.913,South America
Peru,2007,PER,1.212,1900.886,30.645,10286.3545,South America
Peru,2008,PER,1.239,1839.292,27.606,11151.53,South America
Peru,2009,PER,1.364,1921.789,28.469,11204.377,South America
Peru,2010,PER,1.461,1945.591,25.513,12059.018,South America
Peru,2011,PER,1.444,2060.461,24.656,12726.6,South America
Peru,2012,PER,1.54,2125.994,24.827,13395.399,South America
Peru,2013,PER,1.433,2168.512,24.991,14052.138,South America
Peru,2014,PER,1.64,2179.851,24.772,14244.566,South America
Peru,2015,PER,1.615,2269.006,24.89,14542.793,South America
Peru,2016,PER,1.707,2249.626,23.56,14917.449,South America
Peru,2017,PER,1.747,2633.602,27.624,15069.522,South America
Peru,2018,PER,1.756,2773.248,28.247,15386.26,South America
Peru,2019,PER,1.808,2775.752,28.051,15463.543,South America
Peru,2020,PER,1.438,2677.881,31.113,13609.6,South America
Peru,2021,PER,1.808,2779.561,28.608,15280.551,South America
Peru,2022,PER,1.935,2602.896,26.155,15559.821,South America
Peru,2023,PER,1.952,2553.576,25.562,15327.582,South America
Peru,2024,PER,2.053,2872.878,26.656,15661.75,South America
Philippines,1990,PHL,0.649,561.027,18.763,4504.4624,Asia
Philippines,1991,PHL,0.666,501.465,17.445,4378.3955,Asia
Philippines,1992,PHL,0.725,457.267,15.153,4293.7183,Asia
Philippines,1993,PHL,0.716,469.144,14.536,4283.1597,Asia
Philippines,1994,PHL,0.775,522.076,15.869,4374.0674,Asia
Philippines,1995,PHL,0.839,517.15,14.08,4477.323,Asia
Philippines,1996,PHL,0.837,553.351,14.387,4631.772,Asia
Philippines,1997,PHL,0.936,534.09,13.018,4758.7085,Asia
Philippines,1998,PHL,0.889,553.211,13.896,4616.673,Asia
Philippines,1999,PHL,0.865,705.874,17.887,4650.7593,Asia
Philippines,2000,PHL,0.898,728.35,18.729,4740.439,Asia
Philippines,2001,PHL,0.857,641.948,17.257,4778.401,Asia
Philippines,2002,PHL,0.837,617.273,16.848,4856.4995,Asia
Philippines,2003,PHL,0.82,615.339,16.612,5003.3833,Asia
Philippines,2004,PHL,0.833,641.449,17.238,5229.4507,Asia
Philippines,2005,PHL,0.822,608.5,16.653,5386.8164,Asia
Philippines,2006,PHL,0.733,664.144,19.318,5578.5723,Asia
Philippines,2007,PHL,0.769,608.45,17.341,5840.068,Asia
Philippines,2008,PHL,0.826,654.205,18.352,5987.0376,Asia
Philippines,2009,PHL,0.801,634.69,17.917,5965.307,Asia
Philippines,2010,PHL,0.854,559.854,15.667,6273.039,Asia
Philippines,2011,PHL,0.845,602.728,16.874,6388.313,Asia
Philippines,2012,PHL,0.873,622.831,17.177,6697.556,Asia
Philippines,2013,PHL,0.929,590.285,15.493,7016.5386,Asia
Philippines,2014,PHL,0.964,584.263,14.804,7340.362,Asia
Philippines,2015,PHL,1.054,612.672,14.375,7691.763,Asia
Philippines,2016,PHL,1.126,633.259,13.798,8131.825,Asia
Philippines,2017,PHL,1.235,652.938,13.161,8584.136,Asia
Philippines,2018,PHL,1.278,650.076,12.831,9016.286,Asia
Philippines,2019,PHL,1.287,616.769,11.974,9452.294,Asia
Philippines,2020,PHL,1.173,593.568,12.827,8455.185,Asia
Philippines,2021,PHL,1.24,629.372,12.948,8857.79,Asia
Philippines,2022,PHL,1.325,658.013,13.032,9457.104,Asia
Philippines,2023,PHL,1.401,689.676,12.922,9898.533,Asia
Philippines,2024,PHL,1.51,726.649,12.818,10375.94,Asia
Poland,1990,POL,9.889,107.947,0.339,12821.464,Europe
Poland,1991,POL,9.786,110.547,0.356,11879.754,Europe
Poland,1992,POL,9.528,118.56,0.4,12141.235,Europe
Poland,1993,POL,9.53,112.912,0.382,12563.1045,Europe
Poland,1994,POL,9.388,129.7,0.459,13200.161,Europe
Poland,1995,POL,9.448,142.157,0.492,14227.566,Europe
Poland,1996,POL,9.831,150.668,0.497,15083.098,Europe
Poland,1997,POL,9.575,155.963,0.519,16031.721,Europe
Poland,1998,POL,8.845,185.577,0.644,16766.648,Europe
Poland,1999,POL,8.598,172.388,0.61,17556.002,Europe
Poland,2000,POL,8.294,171.324,0.644,18566.355,Europe
Poland,2001,POL,8.191,205.212,0.777,18800.602,Europe
Poland,2002,POL,8.0,202.601,0.775,19166.914,Europe
Poland,2003,POL,8.343,173.817,0.642,19855.63,Europe
Poland,2004,POL,8.479,231.635,0.849,20878.654,Europe
Poland,2005,POL,8.461,302.944,1.088,21568.947,Europe
Poland,2006,POL,8.836,350.693,1.203,22921.197,Europe
Poland,2007,POL,8.83,439.771,1.515,24484.066,Europe
Poland,2008,POL,8.67,636.96,2.154,25553.906,Europe
Poland,2009,POL,8.312,834.035,2.923,26204.41,Europe
Poland,2010,POL,8.768,1025.493,3.379,27112.133,Europe
Poland,2011,POL,8.726,1203.283,3.959,28521.662,Europe
Poland,2012,POL,8.518,1510.411,5.13,28952.916,Europe
Poland,2013,POL,8.41,1491.093,5.052,29168.625,Europe
Poland,2014,POL,8.086,1682.429,5.922,30334.879,Europe
Poland,2015,POL,8.168,1836.438,6.387,31700.37,Europe
Poland,2016,POL,8.449,1762.395,5.878,32675.305,Europe
Poland,2017,POL,8.796,1865.879,5.924,34354.598,Europe
Poland,2018,POL,8.779,1792.17,5.621,36500.41,Europe
Poland,2019,POL,8.304,2078.271,6.71,38181.62,Europe
Poland,2020,POL,7.914,2279.751,7.663,37852.8,Europe
Poland,2021,POL,8.693,2438.521,7.599,41059.586,Europe
Poland,2022,POL,8.203,2884.857,9.37,43405.023,Europe
Poland,2023,POL,7.307,3414.776,11.752,43672.766,Europe
Poland,2024,POL,7.08,3786.503,13.045,45153.043,Europe
Portugal,1990,PRT,4.536,2763.334,13.736,27190.572,Europe
Portugal,1991,PRT,4.702,2774.825,13.248,28443.795,Europe
Portugal,1992,PRT,5.116,1575.055,7.339,28776.047,Europe
Portugal,1993,PRT,4.961,2664.782,12.161,28153.615,Europe
Portugal,1994,PRT,5.025,3267.96,14.334,28348.865,Europe
Portugal,1995,PRT,5.433,2635.45,10.868,29460.814,Europe
Portugal,1996,PRT,5.145,4391.677,17.71,30378.756,Europe
Portugal,1997,PRT,5.407,3947.163,15.714,31574.402,Europe
Portugal,1998,PRT,5.828,3906.392,14.322,32925.664,Europe
Portugal,1999,PRT,6.547,2393.829,8.619,34018.965,Europe
Portugal,2000,PRT,6.37,3522.575,12.409,35069.83,Europe
Portugal,2001,PRT,6.296,4250.475,14.858,35500.227,Europe
Portugal,2002,PRT,6.682,2618.802,9.233,35578.52,Europe
Portugal,2003,PRT,6.168,4671.599,16.157,35115.38,Europe
Portugal,2004,PRT,6.421,3249.702,11.475,35658.13,Europe
Portugal,2005,PRT,6.63,2177.983,7.701,35870.31,Europe
Portugal,2006,PRT,6.163,4128.458,14.808,36387.535,Europe
Portugal,2007,PRT,5.915,4318.51,15.435,37226.47,Europe
Portugal,2008,PRT,5.681,3902.855,14.553,37291.504,Europe
Portugal,2009,PRT,5.403,4894.613,18.133,36092.812,Europe
Portugal,2010,PRT,5.0,7478.252,26.402,36703.113,Europe
Portugal,2011,PRT,4.905,6414.313,23.66,36127.297,Europe
Portugal,2012,PRT,4.749,5218.018,20.965,34804.633,Europe
Portugal,2013,PRT,4.604,7689.539,28.202,34651.773,Europe
Portugal,2014,PRT,4.607,8208.471,29.761,35097.41,Europe
Portugal,2015,PRT,5.037,6532.621,23.685,35803.36,Europe
Portugal,2016,PRT,4.863,8332.562,28.268,36636.297,Europe
Portugal,2017,PRT,5.34,5957.793,20.606,37943.113,Europe
Portugal,2018,PRT,4.972,7609.874,26.2,39123.613,Europe
Portugal,2019,PRT,4.6,7090.821,25.366,40188.285,Europe
Portugal,2020,PRT,4.025,7710.728,30.635,36852.23,Europe
Portugal,2021,PRT,3.878,8122.087,32.197,38657.668,Europe
Portugal,2022,PRT,3.909,7146.849,28.753,41070.86,Europe
Portugal,2023,PRT,3.607,8676.168,34.67,41768.254,Europe
Portugal,2024,PRT,3.409,10090.192,39.741,42197.203,Europe
Qatar,1990,QAT,25.962,0.0,0.0,71584.375,Asia
Qatar,1991,QAT,38.285,0.0,0.0,68122.87,Asia
Qatar,1992,QAT,57.097,0.0,0.0,73450.95,Asia
Qatar,1993,QAT,63.4,0.0,0.0,70250.695,Asia
Qatar,1994,QAT,64.819,0.0,0.0,69119.88,Asia
Qatar,1995,QAT,64.491,0.0,0.0,68732.47,Asia
Qatar,1996,QAT,65.162,0.0,0.0,69746.15,Asia
Qatar,1997,QAT,76.715,0.0,0.0,87140.04,Asia
Qatar,1998,QAT,63.665,0.0,0.0,91901.07,Asia
Qatar,1999,QAT,59.305,0.0,0.0,90837.375,Asia
Qatar,2000,QAT,62.646,0.0,0.0,93186.97,Asia
Qatar,2001,QAT,67.727,0.0,0.0,92115.734,Asia
Qatar,2002,QAT,63.518,0.0,0.0,94111.59,Asia
Qatar,2003,QAT,62.618,0.0,0.0,93224.36,Asia
Qatar,2004,QAT,61.344,0.0,0.0,107023.58,Asia
Qatar,2005,QAT,57.767,0.0,0.0,107784.414,Asia
Qatar,2006,QAT,61.421,0.0,0.0,115383.63,Asia
Qatar,2007,QAT,49.255,0.0,0.0,109579.68,Asia
Qatar,2008,QAT,43.359,0.0,0.0,109206.3,Asia
Qatar,2009,QAT,41.175,0.0,0.0,108435.75,Asia
Qatar,2010,QAT,43.09,0.0,0.0,129044.71,Asia
Qatar,2011,QAT,45.175,18.029,0.008,145590.77,Asia
Qatar,2012,QAT,49.152,17.112,0.007,143830.56,Asia
Qatar,2013,QAT,44.982,122.3,0.051,136453.94,Asia
Qatar,2014,QAT,41.31,150.887,0.065,128013.945,Asia
Qatar,2015,QAT,38.441,160.42,0.065,123070.82,Asia
Qatar,2016,QAT,35.154,155.687,0.069,120054.24,Asia
Qatar,2017,QAT,39.035,156.597,0.075,115064.836,Asia
Qatar,2018,QAT,37.166,159.788,0.077,114909.79,Asia
Qatar,2019,QAT,36.252,138.719,0.066,113160.836,Asia
Qatar,2020,QAT,36.145,157.173,0.086,103061.9,Asia
Qatar,2021,QAT,37.082,156.079,0.081,116832.66,Asia
Qatar,2022,QAT,37.89,375.654,0.192,114740.164,Asia
Qatar,2023,QAT,40.128,1696.53,0.816,116563.99,Asia
Qatar,2024,QAT,41.271,1738.326,0.811,110889.79,Asia
Romania,1990,ROU,7.696,1382.039,4.324,15525.551,Europe
Romania,1991,ROU,6.199,1765.873,6.517,13637.886,Europe
Romania,1992,ROU,5.761,1418.719,5.926,12555.141,Europe
Romania,1993,ROU,5.372,1552.815,6.656,12764.45,Europe
Romania,1994,ROU,5.311,1592.481,7.212,13285.642,Europe
Romania,1995,ROU,5.547,2046.518,8.403,14142.388,Europe
Romania,1996,ROU,5.728,1941.445,7.979,14737.432,Europe
Romania,1997,ROU,5.27,2171.674,9.362,14063.233,Europe
Romania,1998,ROU,4.702,2354.78,11.044,13806.323,Europe
Romania,1999,ROU,4.011,2292.033,12.167,13775.929,Europe
Romania,2000,ROU,4.228,1861.993,9.836,14133.272,Europe
Romania,2001,ROU,4.513,1880.653,9.765,15079.731,Europe
Romania,2002,ROU,4.551,2019.797,10.037,16234.217,Europe
Romania,2003,ROU,4.803,1673.537,8.239,16734.549,Europe
Romania,2004,ROU,4.823,2091.423,9.814,18585.242,Europe
Romania,2005,ROU,4.777,2561.525,11.901,19573.328,Europe
Romania,2006,ROU,4.958,2333.905,10.578,21270.467,Europe
Romania,2007,ROU,5.199,2062.838,9.612,23148.574,Europe
Romania,2008,ROU,5.164,2221.811,10.317,25728.3,Europe
Romania,2009,ROU,4.267,2007.146,10.621,24512.307,Europe
Romania,2010,ROU,4.135,2655.182,13.83,23695.225,Europe
Romania,2011,ROU,4.555,2195.766,10.997,24882.553,Europe
Romania,2012,ROU,4.457,2014.35,10.404,25469.354,Europe
Romania,2013,ROU,3.927,2643.436,14.507,25635.37,Europe
Romania,2014,ROU,3.973,3283.698,17.513,26790.684,Europe
Romania,2015,ROU,3.928,3446.227,18.196,27766.688,Europe
Romania,2016,ROU,3.873,3587.689,18.867,28725.11,Europe
Romania,2017,ROU,4.034,3261.72,16.748,31259.43,Europe
Romania,2018,ROU,4.076,3513.036,17.773,33139.85,Europe
Romania,2019,ROU,3.933,3364.234,17.297,34634.26,Europe
Romania,2020,ROU,3.813,3410.746,18.117,33572.508,Europe
Romania,2021,ROU,4.026,3635.428,18.153,35713.77,Europe
Romania,2022,ROU,3.818,3304.656,17.783,37353.047,Europe
Romania,2023,ROU,3.55,3874.802,20.908,38171.207,Europe
Romania,2024,ROU,3.605,3530.437,19.112,38539.58,Europe
Russia,1990,RUS,17.024,3112.261,4.619,29643.596,Europe
Russia,1991,RUS,16.11,3125.699,4.718,28066.922,Europe
Russia,1992,RUS,13.185,3220.773,5.034,23965.244,Europe
Russia,1993,RUS,12.6,3269.465,5.454,21899.518,Europe
Russia,1994,RUS,11.112,3298.728,6.035,19153.363,Europe
Russia,1995,RUS,10.913,3302.836,6.39,18363.713,Europe
Russia,1996,RUS,10.714,2895.739,5.811,17699.87,Europe
Russia,1997,RUS,10.023,2958.969,6.271,17977.352,Europe
Russia,1998,RUS,9.929,2983.365,6.325,17052.756,Europe
Russia,1999,RUS,10.147,3028.976,6.326,18200.32,Europe
Russia,2000,RUS,10.091,3108.138,6.354,20104.75,Europe
Russia,2001,RUS,10.389,3290.159,6.595,21219.904,Europe
Russia,2002,RUS,10.335,3048.324,6.127,22319.678,Europe
Russia,2003,RUS,10.556,2917.368,5.738,24057.928,Europe
Russia,2004,RUS,10.644,3289.115,6.387,25894.146,Europe
Russia,2005,RUS,10.816,3218.834,6.235,27656.658,Europe
Russia,2006,RUS,11.266,3226.326,5.962,30022.672,Europe
Russia,2007,RUS,11.291,3283.726,6.025,32630.37,Europe
Russia,2008,RUS,11.492,3033.945,5.539,34342.227,Europe
Russia,2009,RUS,10.741,3188.867,6.13,31654.004,Europe
Russia,2010,RUS,11.346,3023.876,5.597,33063.586,Europe
Russia,2011,RUS,11.698,2944.808,5.274,34444.645,Europe
Russia,2012,RUS,11.782,2930.673,5.226,35740.7,Europe
Russia,2013,RUS,11.324,3214.61,5.816,36260.066,Europe
Russia,2014,RUS,11.298,3060.822,5.531,35853.246,Europe
Russia,2015,RUS,11.254,2945.668,5.423,35037.152,Europe
Russia,2016,RUS,11.177,3204.763,5.807,35005.45,Europe
Russia,2017,RUS,11.362,3194.574,5.769,35570.39,Europe
Russia,2018,RUS,11.677,3271.692,5.709,36536.695,Europe
Russia,2019,RUS,11.632,3327.536,5.855,37319.32,Europe
Russia,2020,RUS,11.149,3664.498,6.679,36376.336,Europe
Russia,2021,RUS,11.482,3742.724,6.586,38638.43,Europe
Russia,2022,RUS,11.509,3491.902,5.92,38214.496,Europe
Russia,2023,RUS,11.916,3543.938,5.913,39887.34,Europe
Russia,2024,RUS,12.295,3731.375,5.999,41704.71,Europe
Saudi Arabia,1990,SAU,17.101,0.0,0.0,65196.574,Asia
Saudi Arabia,1991,SAU,21.91,0.0,0.0,67268.555,Asia
Saudi Arabia,1992,SAU,23.618,0.0,0.0,67183.91,Asia
Saudi Arabia,1993,SAU,24.374,0.0,0.0,64517.664,Asia
Saudi Arabia,1994,SAU,22.84,0.0,0.0,62403.695,Asia
Saudi Arabia,1995,SAU,20.664,0.0,0.0,60058.316,Asia
Saudi Arabia,1996,SAU,19.485,0.0,0.0,59612.812,Asia
Saudi Arabia,1997,SAU,15.802,0.0,0.0,58875.547,Asia
Saudi Arabia,1998,SAU,14.67,0.0,0.0,58306.62,Asia
Saudi Arabia,1999,SAU,15.364,0.0,0.0,55878.17,Asia
Saudi Arabia,2000,SAU,19.14,0.0,0.0,55962.266,Asia
Saudi Arabia,2001,SAU,19.034,0.0,0.0,53309.113,Asia
Saudi Arabia,2002,SAU,19.37,0.0,0.0,50371.977,Asia
Saudi Arabia,2003,SAU,18.695,0.0,0.0,52234.65,Asia
Saudi Arabia,2004,SAU,20.728,0.0,0.0,54196.55,Asia
Saudi Arabia,2005,SAU,20.05,0.0,0.0,54931.793,Asia
Saudi Arabia,2006,SAU,20.736,0.0,0.0,54373.74,Asia
Saudi Arabia,2007,SAU,18.925,0.0,0.0,53318.418,Asia
Saudi Arabia,2008,SAU,20.158,0.069,0.0,54407.707,Asia
Saudi Arabia,2009,SAU,20.81,0.066,0.0,51760.766,Asia
Saudi Arabia,2010,SAU,22.087,0.423,0.0,54911.547,Asia
Saudi Arabia,2011,SAU,20.694,0.535,0.001,58645.445,Asia
Saudi Arabia,2012,SAU,22.382,2.442,0.002,59471.7,Asia
Saudi Arabia,2013,SAU,20.808,3.876,0.004,57998.465,Asia
Saudi Arabia,2014,SAU,20.177,4.026,0.004,58872.266,Asia
Saudi Arabia,2015,SAU,20.836,3.875,0.004,58498.54,Asia
Saudi Arabia,2016,SAU,20.873,3.753,0.004,57308.45,Asia
Saudi Arabia,2017,SAU,20.937,5.673,0.005,57942.547,Asia
Saudi Arabia,2018,SAU,21.479,13.46,0.013,61359.465,Asia
Saudi Arabia,2019,SAU,23.245,17.255,0.018,62647.73,Asia
Saudi Arabia,2020,SAU,21.089,73.027,0.078,57420.734,Asia
Saudi Arabia,2021,SAU,22.197,78.621,0.083,62690.496,Asia
Saudi Arabia,2022,SAU,20.73,153.489,0.157,67178.59,Asia
Saudi Arabia,2023,SAU,20.365,345.643,0.359,64481.844,Asia
Saudi Arabia,2024,SAU,20.379,705.376,0.728,62792.773,Asia
Singapore,1990,SGP,14.323,87.388,0.097,45567.79,Asia
Singapore,1991,SGP,14.104,244.118,0.275,47251.695,Asia
Singapore,1992,SGP,14.704,237.296,0.256,48897.81,Asia
Singapore,1993,SGP,14.968,230.756,0.235,53139.844,Asia
Singapore,1994,SGP,17.58,224.01,0.205,57213.098,Asia
Singapore,1995,SGP,11.474,216.669,0.197,59483.637,Asia
Singapore,1996,SGP,13.102,208.927,0.195,61381.754,Asia
Singapore,1997,SGP,14.944,201.659,0.185,64291.203,Asia
Singapore,1998,SGP,12.153,196.243,0.183,60782.195,Asia
Singapore,1999,SGP,12.404,193.02,0.185,63746.48,Asia
Singapore,2000,SGP,9.261,189.734,0.173,68314.55,Asia
Singapore,2001,SGP,9.359,359.102,0.295,65784.4,Asia
Singapore,2002,SGP,9.696,356.441,0.307,67744.27,Asia
Singapore,2003,SGP,9.553,373.8,0.341,71877.53,Asia
Singapore,2004,SGP,9.826,358.725,0.292,78039.02,Asia
Singapore,2005,SGP,9.278,349.709,0.275,81841.16,Asia
Singapore,2006,SGP,9.212,335.941,0.247,86463.83,Asia
Singapore,2007,SGP,8.942,335.587,0.238,90417.805,Asia
Singapore,2008,SGP,8.363,338.804,0.236,87329.59,Asia
Singapore,2009,SGP,8.212,332.353,0.223,84843.516,Asia
Singapore,2010,SGP,8.745,362.99,0.233,95456.19,Asia
Singapore,2011,SGP,9.069,367.386,0.231,99296.76,Asia
Singapore,2012,SGP,8.709,379.291,0.242,101187.83,Asia
Singapore,2013,SGP,8.727,415.454,0.265,104359.03,Asia
Singapore,2014,SGP,8.721,437.178,0.277,107066.86,Asia
Singapore,2015,SGP,8.941,481.738,0.292,108953.73,Asia
Singapore,2016,SGP,8.803,488.909,0.284,111579.74,Asia
Singapore,2017,SGP,8.94,486.864,0.277,116471.82,Asia
Singapore,2018,SGP,8.927,482.577,0.274,119927.766,Asia
Singapore,2019,SGP,8.643,504.024,0.293,120114.13,Asia
Singapore,2020,SGP,8.309,510.441,0.314,115893.04,Asia
Singapore,2021,SGP,9.033,555.244,0.338,132617.36,Asia
Singapore,2022,SGP,8.661,826.298,0.521,133571.97,Asia
Singapore,2023,SGP,8.821,844.254,0.493,129555.24,Asia
Singapore,2024,SGP,9.245,985.022,0.545,132569.53,Asia
Slovakia,1990,SVK,11.684,991.672,2.112,17528.242,Europe
Slovakia,1991,SVK,10.092,740.057,1.768,14962.115,Europe
Slovakia,1992,SVK,9.221,1013.966,2.529,13951.908,Europe
Slovakia,1993,SVK,8.71,1808.092,4.615,14163.014,Europe
Slovakia,1994,SVK,8.198,2264.028,5.892,14982.747,Europe
Slovakia,1995,SVK,8.254,2531.72,6.511,15811.925,Europe
Slovakia,1996,SVK,8.219,2189.617,5.597,16744.068,Europe
Slovakia,1997,SVK,8.221,2102.3,5.482,17630.04,Europe
Slovakia,1998,SVK,8.164,2205.25,5.696,18280.05,Europe
Slovakia,1999,SVK,8.012,2310.81,5.926,18174.98,Europe
Slovakia,2000,SVK,7.656,2382.796,5.923,18343.236,Europe
Slovakia,2001,SVK,8.044,2682.606,6.48,18914.39,Europe
